Year,Month,Day,Hour,air_temp,windspeed,winddir,pressure,humidity,rainfall,fog,AOD
2019.00,9.00000,25.0000,4.00000,30.1000,0.000000,359.200,925.000,100.000,257.000,128.000,-999.000
2019.00,9.00000,25.0000,5.00000,30.5000,0.000000,359.200,925.000,86.0000,257.000,128.000,-999.000
2019.00,9.00000,25.0000,6.00000,31.6000,0.000000,359.200,925.000,68.0000,257.000,128.000,-999.000
2019.00,9.00000,25.0000,7.00000,32.3000,0.000000,359.200,925.000,60.0000,257.000,128.000,-999.000
2019.00,9.00000,25.0000,8.00000,32.5000,0.000000,359.200,925.000,64.0000,257.000,128.000,-999.000
2019.00,9.00000,25.0000,9.00000,32.0000,0.000000,359.200,925.000,64.0000,257.000,128.000,-999.000
2019.00,9.00000,25.0000,10.0000,32.1000,0.000000,359.200,925.000,62.0000,257.000,128.000,-999.000
2019.00,9.00000,25.0000,11.0000,31.4000,0.000000,359.200,925.000,65.0000,257.000,128.000,-999.000
2019.00,9.00000,25.0000,12.0000,26.3000,0.000000,359.200,925.000,100.000,260.000,128.000,-999.000
2019.00,9.00000,25.0000,13.0000,25.2000,0.000000,359.200,925.000,97.0000,263.000,128.000,-999.000
2019.00,9.00000,25.0000,14.0000,25.1000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,25.0000,15.0000,25.5000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,25.0000,16.0000,25.4000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,25.0000,17.0000,24.7000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,25.0000,18.0000,25.3000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,25.0000,19.0000,25.7000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,25.0000,20.0000,26.0000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,25.0000,21.0000,25.9000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,25.0000,22.0000,25.6000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,25.0000,23.0000,25.7000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,26.0000,0.000000,25.7000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,26.0000,1.00000,25.7000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,26.0000,2.00000,25.9000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,26.0000,3.00000,26.1000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,26.0000,4.00000,27.0000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,26.0000,5.00000,28.0000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,26.0000,6.00000,29.1000,0.000000,359.200,925.000,97.0000,263.000,128.000,-999.000
2019.00,9.00000,26.0000,7.00000,30.7000,0.000000,359.200,925.000,86.0000,263.000,128.000,-999.000
2019.00,9.00000,26.0000,8.00000,31.4000,0.000000,359.200,925.000,71.0000,263.000,128.000,-999.000
2019.00,9.00000,26.0000,9.00000,31.9000,0.000000,359.200,925.000,67.0000,263.000,128.000,-999.000
2019.00,9.00000,26.0000,10.0000,30.7000,0.000000,359.200,925.000,73.0000,263.000,128.000,-999.000
2019.00,9.00000,26.0000,11.0000,30.3000,0.000000,359.200,925.000,75.0000,263.000,128.000,-999.000
2019.00,9.00000,26.0000,12.0000,29.5000,0.000000,359.200,925.000,80.0000,263.000,128.000,-999.000
2019.00,9.00000,26.0000,13.0000,28.3000,0.000000,359.200,925.000,88.0000,263.000,128.000,-999.000
2019.00,9.00000,26.0000,14.0000,28.0000,0.000000,359.200,925.000,94.0000,263.000,128.000,-999.000
2019.00,9.00000,26.0000,15.0000,27.8000,0.000000,359.200,925.000,98.0000,263.000,128.000,-999.000
2019.00,9.00000,26.0000,16.0000,27.5000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,26.0000,17.0000,27.8000,0.000000,359.200,925.000,97.0000,263.000,128.000,-999.000
2019.00,9.00000,26.0000,18.0000,27.0000,0.000000,359.200,925.000,99.0000,263.000,128.000,-999.000
2019.00,9.00000,26.0000,19.0000,26.3000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,26.0000,20.0000,25.8000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,26.0000,21.0000,25.4000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,26.0000,22.0000,24.9000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,26.0000,23.0000,24.9000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,27.0000,0.000000,24.8000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,27.0000,1.00000,24.8000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,27.0000,2.00000,25.4000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,27.0000,3.00000,25.8000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,27.0000,4.00000,26.3000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,27.0000,5.00000,26.1000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,27.0000,6.00000,28.8000,0.000000,359.200,925.000,99.0000,263.000,128.000,-999.000
2019.00,9.00000,27.0000,7.00000,29.0000,0.000000,359.200,925.000,92.0000,263.000,128.000,-999.000
2019.00,9.00000,27.0000,8.00000,29.9000,0.000000,359.200,925.000,87.0000,263.000,128.000,-999.000
2019.00,9.00000,27.0000,9.00000,30.8000,0.000000,359.200,925.000,80.0000,263.000,128.000,-999.000
2019.00,9.00000,27.0000,10.0000,29.5000,0.000000,359.200,925.000,84.0000,263.000,128.000,-999.000
2019.00,9.00000,27.0000,11.0000,29.0000,0.000000,359.200,925.000,85.0000,263.000,128.000,-999.000
2019.00,9.00000,27.0000,12.0000,28.2000,0.000000,359.200,925.000,92.0000,263.000,128.000,-999.000
2019.00,9.00000,27.0000,13.0000,27.3000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,27.0000,14.0000,27.0000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,27.0000,15.0000,26.1000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,27.0000,16.0000,25.9000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,27.0000,17.0000,25.8000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,27.0000,18.0000,25.3000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,27.0000,19.0000,24.9000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,27.0000,20.0000,24.7000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,27.0000,21.0000,24.3000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,27.0000,22.0000,24.3000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,27.0000,23.0000,24.0000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,28.0000,0.000000,23.6000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,28.0000,1.00000,23.7000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,28.0000,2.00000,24.7000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,28.0000,3.00000,25.4000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,28.0000,4.00000,26.8000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,28.0000,5.00000,28.2000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,28.0000,6.00000,27.4000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,28.0000,7.00000,30.9000,0.000000,359.200,925.000,78.0000,263.000,128.000,-999.000
2019.00,9.00000,28.0000,8.00000,30.8000,0.000000,359.200,925.000,78.0000,263.000,128.000,-999.000
2019.00,9.00000,28.0000,9.00000,28.8000,0.000000,359.200,925.000,82.0000,263.000,128.000,-999.000
2019.00,9.00000,28.0000,10.0000,28.8000,0.000000,359.200,925.000,89.0000,263.000,128.000,-999.000
2019.00,9.00000,28.0000,11.0000,28.0000,0.000000,359.200,925.000,85.0000,263.000,128.000,-999.000
2019.00,9.00000,28.0000,12.0000,27.3000,0.000000,359.200,925.000,92.0000,263.000,128.000,-999.000
2019.00,9.00000,28.0000,13.0000,26.6000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,28.0000,14.0000,25.7000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,28.0000,15.0000,26.2000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,28.0000,16.0000,26.4000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,28.0000,17.0000,25.9000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,28.0000,18.0000,24.8000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,28.0000,19.0000,24.7000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,28.0000,20.0000,24.5000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,28.0000,21.0000,23.8000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,28.0000,22.0000,23.8000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,28.0000,23.0000,23.9000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,29.0000,0.000000,24.1000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,29.0000,1.00000,24.2000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,29.0000,2.00000,25.0000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,29.0000,3.00000,25.1000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,29.0000,4.00000,26.2000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,29.0000,5.00000,26.0000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,29.0000,6.00000,27.6000,0.000000,359.200,925.000,94.0000,263.000,128.000,-999.000
2019.00,9.00000,29.0000,7.00000,29.7000,0.000000,359.200,925.000,79.0000,263.000,128.000,-999.000
2019.00,9.00000,29.0000,8.00000,27.9000,0.000000,359.200,925.000,90.0000,263.000,128.000,-999.000
2019.00,9.00000,29.0000,9.00000,29.1000,0.000000,359.200,925.000,86.0000,263.000,128.000,-999.000
2019.00,9.00000,29.0000,10.0000,27.9000,0.000000,359.200,925.000,87.0000,263.000,128.000,-999.000
2019.00,9.00000,29.0000,11.0000,27.9000,0.000000,359.200,925.000,86.0000,263.000,128.000,-999.000
2019.00,9.00000,29.0000,12.0000,26.9000,0.000000,359.200,925.000,99.0000,263.000,128.000,-999.000
2019.00,9.00000,29.0000,13.0000,25.9000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,29.0000,14.0000,25.3000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,29.0000,15.0000,25.1000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,29.0000,16.0000,24.9000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,29.0000,17.0000,24.7000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,29.0000,18.0000,24.4000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,29.0000,19.0000,24.2000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,29.0000,20.0000,24.0000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,29.0000,21.0000,23.8000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,29.0000,22.0000,23.5000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,29.0000,23.0000,23.6000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,30.0000,0.000000,23.4000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,30.0000,1.00000,23.6000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,30.0000,2.00000,23.7000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,30.0000,3.00000,25.0000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,30.0000,4.00000,26.4000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,30.0000,5.00000,26.7000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,30.0000,6.00000,27.0000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,30.0000,7.00000,28.4000,0.000000,359.200,925.000,87.0000,263.000,128.000,-999.000
2019.00,9.00000,30.0000,8.00000,29.3000,0.000000,359.200,925.000,94.0000,263.000,128.000,-999.000
2019.00,9.00000,30.0000,10.0000,28.9000,0.000000,359.200,925.000,86.0000,263.000,128.000,-999.000
2019.00,9.00000,30.0000,11.0000,28.9000,0.000000,359.200,925.000,83.0000,263.000,128.000,-999.000
2019.00,9.00000,30.0000,12.0000,28.1000,0.000000,359.200,925.000,89.0000,263.000,128.000,-999.000
2019.00,9.00000,30.0000,13.0000,26.9000,0.000000,359.200,925.000,99.0000,263.000,128.000,-999.000
2019.00,9.00000,30.0000,14.0000,25.9000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,30.0000,15.0000,25.6000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,30.0000,16.0000,25.8000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,30.0000,17.0000,25.7000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,30.0000,18.0000,25.0000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,30.0000,19.0000,24.5000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,30.0000,20.0000,24.2000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,30.0000,21.0000,23.6000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,30.0000,22.0000,24.2000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,9.00000,30.0000,23.0000,24.0000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,1.00000,0.000000,24.0000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,1.00000,1.00000,23.5000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,1.00000,2.00000,24.7000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,1.00000,3.00000,27.2000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,1.00000,4.00000,28.6000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,1.00000,5.00000,28.9000,0.000000,359.200,925.000,94.0000,263.000,128.000,-999.000
2019.00,10.0000,1.00000,6.00000,29.0000,0.000000,359.200,925.000,88.0000,263.000,128.000,-999.000
2019.00,10.0000,1.00000,7.00000,30.6000,0.000000,359.200,925.000,72.0000,263.000,128.000,-999.000
2019.00,10.0000,1.00000,8.00000,31.1000,0.000000,359.200,925.000,73.0000,263.000,128.000,-999.000
2019.00,10.0000,1.00000,9.00000,31.4000,0.000000,359.200,925.000,66.0000,263.000,128.000,-999.000
2019.00,10.0000,1.00000,10.0000,28.9000,0.000000,359.200,925.000,84.0000,263.000,128.000,-999.000
2019.00,10.0000,1.00000,11.0000,29.3000,0.000000,359.200,925.000,81.0000,263.000,128.000,-999.000
2019.00,10.0000,1.00000,12.0000,27.9000,0.000000,359.200,925.000,93.0000,263.000,128.000,-999.000
2019.00,10.0000,1.00000,13.0000,27.0000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,1.00000,14.0000,26.2000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,1.00000,15.0000,25.9000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,1.00000,16.0000,24.5000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,1.00000,17.0000,24.9000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,1.00000,18.0000,24.4000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,1.00000,19.0000,23.8000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,1.00000,20.0000,24.0000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,1.00000,21.0000,23.6000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,1.00000,22.0000,23.5000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,1.00000,23.0000,23.0000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,2.00000,0.000000,22.9000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,2.00000,1.00000,22.8000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,2.00000,2.00000,24.6000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,2.00000,3.00000,27.6000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,2.00000,4.00000,28.9000,0.000000,359.200,925.000,94.0000,263.000,128.000,-999.000
2019.00,10.0000,2.00000,5.00000,29.6000,0.000000,359.200,925.000,79.0000,263.000,128.000,-999.000
2019.00,10.0000,2.00000,6.00000,31.6000,0.000000,359.200,925.000,68.0000,263.000,128.000,-999.000
2019.00,10.0000,2.00000,7.00000,31.7000,0.000000,359.200,925.000,64.0000,263.000,128.000,-999.000
2019.00,10.0000,2.00000,8.00000,31.3000,0.000000,359.200,925.000,65.0000,263.000,128.000,-999.000
2019.00,10.0000,2.00000,9.00000,32.4000,0.000000,359.200,925.000,58.0000,263.000,128.000,-999.000
2019.00,10.0000,2.00000,10.0000,31.0000,0.000000,359.200,925.000,62.0000,263.000,128.000,-999.000
2019.00,10.0000,2.00000,11.0000,30.3000,0.000000,359.200,925.000,62.0000,263.000,128.000,-999.000
2019.00,10.0000,2.00000,12.0000,28.9000,0.000000,359.200,925.000,72.0000,263.000,128.000,-999.000
2019.00,10.0000,2.00000,13.0000,26.9000,0.000000,359.200,925.000,86.0000,263.000,128.000,-999.000
2019.00,10.0000,2.00000,14.0000,25.9000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,2.00000,15.0000,25.5000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,2.00000,16.0000,25.2000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,2.00000,17.0000,24.7000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,2.00000,18.0000,24.1000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,2.00000,19.0000,24.0000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,2.00000,20.0000,23.5000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,2.00000,21.0000,23.5000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,2.00000,22.0000,23.3000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,2.00000,23.0000,23.3000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,3.00000,0.000000,23.2000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,3.00000,1.00000,23.2000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,3.00000,2.00000,25.1000,0.000000,359.200,925.000,100.000,263.000,128.000,-999.000
2019.00,10.0000,3.00000,3.00000,27.9000,0.000000,359.200,925.000,98.0000,263.000,128.000,-999.000
2019.00,10.0000,3.00000,4.00000,30.2000,0.000000,359.200,925.000,74.0000,263.000,128.000,-999.000
2019.00,10.0000,3.00000,5.00000,31.1000,0.000000,359.200,925.000,65.0000,263.000,128.000,-999.000
2019.00,10.0000,3.00000,6.00000,31.2000,0.000000,359.200,925.000,64.0000,263.000,128.000,-999.000
2019.00,10.0000,3.00000,7.00000,32.0000,0.000000,359.200,925.000,67.0000,263.000,128.000,-999.000
2019.00,10.0000,3.00000,8.00000,30.7000,0.000000,359.200,925.000,68.0000,263.000,128.000,1.99669
2019.00,10.0000,3.00000,9.00000,32.6000,0.000000,359.200,925.000,59.0000,263.000,128.000,-999.000
2019.00,10.0000,3.00000,10.0000,31.6000,0.000000,359.200,925.000,62.0000,263.000,128.000,-999.000
2019.00,10.0000,3.00000,11.0000,30.7000,0.000000,359.200,925.000,67.0000,263.000,128.000,-999.000
2019.00,10.0000,3.00000,12.0000,28.5000,0.000000,359.200,925.000,81.0000,263.000,128.000,-999.000
2019.00,10.0000,3.00000,13.0000,27.1000,0.000000,359.200,925.000,88.0000,263.000,128.000,-999.000
2019.00,10.0000,3.00000,14.0000,26.9000,0.000000,359.200,925.000,89.0000,263.000,128.000,-999.000
2019.00,10.0000,3.00000,15.0000,23.2000,0.000000,359.200,925.000,100.000,264.000,128.000,-999.000
2019.00,10.0000,3.00000,16.0000,21.1000,0.000000,359.200,925.000,100.000,284.000,128.000,-999.000
2019.00,10.0000,3.00000,17.0000,21.8000,0.000000,359.200,925.000,100.000,284.000,128.000,-999.000
2019.00,10.0000,3.00000,18.0000,22.1000,0.000000,359.200,925.000,100.000,284.000,128.000,-999.000
2019.00,10.0000,3.00000,19.0000,21.9000,0.000000,359.200,925.000,100.000,284.000,128.000,-999.000
2019.00,10.0000,3.00000,20.0000,21.8000,0.000000,359.200,925.000,100.000,284.000,128.000,-999.000
2019.00,10.0000,3.00000,21.0000,22.0000,0.000000,359.200,925.000,100.000,284.000,128.000,-999.000
2019.00,10.0000,3.00000,22.0000,22.0000,0.000000,359.200,925.000,100.000,284.000,128.000,-999.000
2019.00,10.0000,3.00000,23.0000,22.0000,0.000000,359.200,925.000,100.000,284.000,128.000,-999.000
2019.00,10.0000,4.00000,0.000000,22.1000,0.000000,359.200,925.000,100.000,284.000,128.000,-999.000
2019.00,10.0000,4.00000,1.00000,22.3000,0.000000,359.200,925.000,100.000,284.000,128.000,-999.000
2019.00,10.0000,4.00000,2.00000,23.4000,0.000000,359.200,925.000,100.000,284.000,128.000,-999.000
2019.00,10.0000,4.00000,3.00000,24.5000,0.000000,359.200,925.000,100.000,284.000,128.000,-999.000
2019.00,10.0000,4.00000,4.00000,26.6000,0.000000,359.200,925.000,100.000,284.000,128.000,-999.000
2019.00,10.0000,4.00000,5.00000,28.8000,0.000000,359.200,925.000,95.0000,284.000,128.000,-999.000
2019.00,10.0000,4.00000,7.00000,29.9000,0.000000,359.200,925.000,83.0000,284.000,128.000,1.23582
2019.00,10.0000,4.00000,8.00000,30.2000,0.000000,359.200,925.000,82.0000,284.000,128.000,-999.000
2019.00,10.0000,4.00000,9.00000,29.7000,0.000000,359.200,925.000,71.0000,284.000,128.000,-999.000
2019.00,10.0000,4.00000,10.0000,28.8000,0.000000,359.200,925.000,76.0000,284.000,128.000,-999.000
2019.00,10.0000,4.00000,11.0000,28.0000,0.000000,359.200,925.000,86.0000,284.000,128.000,-999.000
2019.00,10.0000,4.00000,12.0000,27.2000,0.000000,359.200,925.000,89.0000,284.000,128.000,-999.000
2019.00,10.0000,4.00000,13.0000,26.1000,0.000000,359.200,925.000,91.0000,284.000,128.000,-999.000
2019.00,10.0000,4.00000,14.0000,25.3000,0.000000,359.200,925.000,94.0000,284.000,128.000,-999.000
2019.00,10.0000,4.00000,15.0000,24.3000,0.000000,359.200,925.000,100.000,284.000,128.000,-999.000
2019.00,10.0000,4.00000,16.0000,22.5000,0.000000,359.200,925.000,100.000,284.000,128.000,-999.000
2019.00,10.0000,4.00000,17.0000,22.8000,0.000000,359.200,925.000,100.000,284.000,128.000,-999.000
2019.00,10.0000,4.00000,18.0000,23.1000,0.000000,359.200,925.000,100.000,284.000,128.000,-999.000
2019.00,10.0000,4.00000,19.0000,22.6000,0.000000,359.200,925.000,100.000,284.000,128.000,-999.000
2019.00,10.0000,4.00000,20.0000,22.5000,0.000000,359.200,925.000,100.000,284.000,128.000,-999.000
2019.00,10.0000,4.00000,21.0000,28.8000,0.000000,359.200,925.000,95.0000,284.000,128.000,-999.000
2019.00,10.0000,4.00000,22.0000,21.6000,0.000000,359.200,925.000,100.000,284.000,128.000,-999.000
2019.00,10.0000,4.00000,23.0000,21.2000,0.000000,359.200,925.000,100.000,284.000,128.000,-999.000
2019.00,10.0000,5.00000,0.000000,21.2000,0.000000,359.200,925.000,100.000,284.000,128.000,-999.000
2019.00,10.0000,5.00000,1.00000,21.0000,0.000000,359.200,925.000,100.000,284.000,128.000,-999.000
2019.00,10.0000,5.00000,2.00000,22.8000,0.000000,359.200,925.000,100.000,284.000,128.000,-999.000
2019.00,10.0000,5.00000,3.00000,26.2000,0.000000,359.200,925.000,88.0000,284.000,128.000,-999.000
2019.00,10.0000,5.00000,4.00000,27.7000,0.000000,359.200,925.000,65.0000,284.000,128.000,-999.000
2019.00,10.0000,5.00000,5.00000,29.7000,0.000000,359.200,925.000,61.0000,284.000,128.000,-999.000
2019.00,10.0000,5.00000,6.00000,30.0000,0.000000,359.200,925.000,54.0000,284.000,128.000,1.35471
2019.00,10.0000,5.00000,7.00000,30.9000,0.000000,359.200,925.000,53.0000,284.000,128.000,0.881366
2019.00,10.0000,5.00000,8.00000,31.6000,0.000000,359.200,925.000,52.0000,284.000,128.000,0.707626
2019.00,10.0000,5.00000,9.00000,31.9000,0.000000,359.200,925.000,51.0000,284.000,128.000,-999.000
2019.00,10.0000,5.00000,10.0000,30.4000,0.000000,359.200,925.000,51.0000,284.000,128.000,-999.000
2019.00,10.0000,5.00000,11.0000,29.2000,0.000000,359.200,925.000,58.0000,284.000,128.000,-999.000
2019.00,10.0000,5.00000,12.0000,27.5000,0.000000,359.200,925.000,66.0000,284.000,128.000,-999.000
2019.00,10.0000,5.00000,13.0000,25.3000,0.000000,359.200,925.000,80.0000,284.000,128.000,-999.000
2019.00,10.0000,5.00000,14.0000,23.8000,0.000000,359.200,925.000,99.0000,284.000,128.000,-999.000
2019.00,10.0000,5.00000,15.0000,22.9000,0.000000,359.200,925.000,100.000,284.000,128.000,-999.000
2019.00,10.0000,5.00000,16.0000,22.5000,0.000000,359.200,925.000,100.000,284.000,128.000,-999.000
